        antecedents     consequents  antecedent support  consequent support   support  confidence      lift  representativity  leverage  conviction  zhangs_metric   jaccard  certainty  kulczynski
188           (x14)       (x13, x6)            0.570115            0.427586  0.381609    0.669355  1.565427               1.0  0.137836    1.731203       0.840216  0.619403   0.422367    0.780914
189        (x9, x7)            (x8)            0.418391            0.556322  0.397701    0.950549  1.708632               1.0  0.164941    8.972158       0.713085  0.689243   0.888544    0.832713
190        (x9, x8)            (x7)            0.441379            0.549425  0.397701    0.901042  1.639971               1.0  0.155196    4.553176       0.698566  0.670543   0.780373    0.812446
191        (x7, x8)            (x9)            0.482759            0.475862  0.397701    0.823810  1.731194               1.0  0.167975    2.974837       0.816570  0.709016   0.663847    0.829779
192            (x9)        (x7, x8)            0.475862            0.482759  0.397701    0.835749  1.731194               1.0  0.167975    3.149087       0.805826  0.709016   0.682448    0.829779
193            (x7)        (x9, x8)            0.549425            0.441379  0.397701    0.723849  1.639971               1.0  0.155196    2.022884       0.866079  0.670543   0.505656    0.812446
194            (x8)        (x9, x7)            0.556322            0.418391  0.397701    0.714876  1.708632               1.0  0.164941    2.039847       0.934769  0.689243   0.509767    0.832713
195       (x15, x7)            (x8)            0.333333            0.556322  0.310345    0.931034  1.673554               1.0  0.124904    6.433333       0.603704  0.535714   0.844560    0.744443
196       (x15, x8)            (x7)            0.347126            0.549425  0.310345    0.894040  1.627227               1.0  0.119625    4.252299       0.590402  0.529412   0.764833    0.729447
197        (x7, x8)           (x15)            0.482759            0.400000  0.310345    0.642857  1.607143               1.0  0.117241    1.680000       0.730370  0.542169   0.404762    0.709360
198           (x15)        (x7, x8)            0.400000            0.482759  0.310345    0.775862  1.607143               1.0  0.117241    2.307692       0.629630  0.542169   0.566667    0.709360
199       (x16, x7)            (x8)            0.395402            0.556322  0.337931    0.854651  1.536253               1.0  0.117960    3.052506       0.577352  0.550562   0.672400    0.731045
200       (x16, x8)            (x7)            0.386207            0.549425  0.337931    0.875000  1.592573               1.0  0.125739    3.604598       0.606207  0.565385   0.722577    0.745031
201        (x7, x8)           (x16)            0.482759            0.618391  0.337931    0.700000  1.131970               1.0  0.039398    1.272031       0.225397  0.442771   0.213855    0.623234
202            (x7)       (x16, x8)            0.549425            0.386207  0.337931    0.615063  1.592573               1.0  0.125739    1.594528       0.825802  0.565385   0.372855    0.745031
203            (x8)       (x16, x7)            0.556322            0.395402  0.337931    0.607438  1.536253               1.0  0.117960    1.540133       0.786754  0.550562   0.350705    0.731045
204       (x16, x9)            (x7)            0.340230            0.549425  0.303448    0.891892  1.623318               1.0  0.116517    4.167816       0.581987  0.517647   0.760066    0.722097
205       (x16, x7)            (x9)            0.395402            0.475862  0.303448    0.767442  1.612740               1.0  0.115291    2.253793       0.628413  0.534413   0.556304    0.702562
206        (x9, x7)           (x16)            0.418391            0.618391  0.303448    0.725275  1.172842               1.0  0.044719    1.389057       0.253384  0.413793   0.280087    0.607991
207            (x9)       (x16, x7)            0.475862            0.395402  0.303448    0.637681  1.612740               1.0  0.115291    1.668690       0.724880  0.534413   0.400727    0.702562
208       (x16, x9)            (x8)            0.340230            0.556322  0.314943    0.925676  1.663921               1.0  0.125665    5.969488       0.604771  0.541502   0.832481    0.745896
209       (x16, x8)            (x9)            0.386207            0.475862  0.314943    0.815476  1.713682               1.0  0.131161    2.840489       0.678504  0.575630   0.647948    0.738656
210        (x9, x8)           (x16)            0.441379            0.618391  0.314943    0.713542  1.153868               1.0  0.041998    1.332163       0.238713  0.422840   0.249341    0.611418
211            (x9)       (x16, x8)            0.475862            0.386207  0.314943    0.661836  1.713682               1.0  0.131161    1.815074       0.794564  0.575630   0.449058    0.738656
212      (x12, x13)           (x14)            0.319540            0.570115  0.305747    0.956835  1.678319               1.0  0.123572    9.959004       0.593960  0.523622   0.899588    0.746562
213      (x12, x14)           (x13)            0.363218            0.480460  0.305747    0.841772  1.752014               1.0  0.131235    3.283494       0.674059  0.568376   0.695446    0.739068
214      (x13, x14)           (x12)            0.406897            0.393103  0.305747    0.751412  1.911488               1.0  0.145795    2.441379       0.803987  0.618605   0.590395    0.764595
215           (x12)      (x13, x14)            0.393103            0.406897  0.305747    0.777778  1.911488               1.0  0.145795    2.668966       0.785714  0.618605   0.625323    0.764595
216           (x13)      (x12, x14)            0.480460            0.363218  0.305747    0.636364  1.752014               1.0  0.131235    1.751149       0.826169  0.568376   0.428947    0.739068
217    (x9, x7, x8)            (x3)            0.397701            0.581609  0.356322    0.895954  1.540474               1.0  0.125015    4.021201       0.582517  0.571956   0.751318    0.754301
218    (x3, x9, x8)            (x7)            0.393103            0.549425  0.356322    0.906433  1.649783               1.0  0.140341    4.815517       0.648974  0.607843   0.792338    0.777484
219    (x3, x7, x8)            (x9)            0.429885            0.475862  0.356322    0.828877  1.741843               1.0  0.151756    3.062931       0.747034  0.648536   0.673515    0.788835
220    (x9, x7, x3)            (x8)            0.370115            0.556322  0.356322    0.962733  1.730532               1.0  0.150419   11.905364       0.670191  0.625000   0.916004    0.801614
221        (x9, x8)        (x7, x3)            0.441379            0.462069  0.356322    0.807292  1.747124               1.0  0.152374    2.791426       0.765512  0.651261   0.641760    0.789218
222        (x7, x8)        (x9, x3)            0.482759            0.413793  0.356322    0.738095  1.783730               1.0  0.156560    2.238245       0.849462  0.659574   0.553221    0.799603
223        (x3, x8)        (x9, x7)            0.494253            0.418391  0.356322    0.720930  1.723102               1.0  0.149531    2.084100       0.829765  0.640496   0.520176    0.786289
224        (x9, x7)        (x3, x8)            0.418391            0.494253  0.356322    0.851648  1.723102               1.0  0.149531    3.409110       0.721535  0.640496   0.706668    0.786289
225        (x9, x3)        (x7, x8)            0.413793            0.482759  0.356322    0.861111  1.783730               1.0  0.156560    3.724138       0.749526  0.659574   0.731481    0.799603
226        (x7, x3)        (x9, x8)            0.462069            0.441379  0.356322    0.771144  1.747124               1.0  0.152374    2.440930       0.794955  0.651261   0.590320    0.789218
227            (x8)    (x9, x7, x3)            0.556322            0.370115  0.356322    0.640496  1.730532               1.0  0.150419    1.752094       0.951462  0.625000   0.429254    0.801614
228            (x9)    (x3, x7, x8)            0.475862            0.429885  0.356322    0.748792  1.741843               1.0  0.151756    2.269496       0.812564  0.648536   0.559374    0.788835
229            (x7)    (x3, x9, x8)            0.549425            0.393103  0.356322    0.648536  1.649783               1.0  0.140341    1.726765       0.874128  0.607843   0.420882    0.777484
230            (x3)    (x9, x7, x8)            0.581609            0.397701  0.356322    0.612648  1.540474               1.0  0.125015    1.554914       0.838568  0.571956   0.356878    0.754301
231   (x4, x13, x5)            (x6)            0.324138            0.625287  0.305747    0.943262  1.508526               1.0  0.103068    6.604310       0.498772  0.475000   0.848584    0.716116
232   (x13, x5, x6)            (x4)            0.367816            0.406897  0.305747    0.831250  2.042903               1.0  0.156084    3.514687       0.807519  0.651961   0.715480    0.791331
233    (x4, x5, x6)           (x13)            0.358621            0.480460  0.305747    0.852564  1.774476               1.0  0.133444    3.523838       0.680492  0.573276   0.716219    0.744464
234   (x13, x4, x6)            (x5)            0.312644            0.487356  0.305747    0.977941  2.006625               1.0  0.153378   23.239847       0.729826  0.618605   0.956970    0.802650
235       (x13, x5)        (x4, x6)            0.390805            0.367816  0.305747    0.782353  2.127022               1.0  0.162003    2.904629       0.869769  0.675127   0.655722    0.806801
236        (x4, x5)       (x13, x6)            0.386207            0.427586  0.305747    0.791667  1.851478               1.0  0.140610    2.747586       0.749261  0.601810   0.636044    0.753360
237        (x5, x6)       (x13, x4)            0.452874            0.333333  0.305747    0.675127  2.025381               1.0  0.154789    2.052083       0.925317  0.636364   0.512690    0.796184
238       (x13, x4)        (x5, x6)            0.333333            0.452874  0.305747    0.917241  2.025381               1.0  0.154789    6.611111       0.759398  0.636364   0.848739    0.796184
239       (x13, x6)        (x4, x5)            0.427586            0.386207  0.305747    0.715054  1.851478               1.0  0.140610    2.154066       0.803424  0.601810   0.535762    0.753360
240        (x4, x6)       (x13, x5)            0.367816            0.390805  0.305747    0.831250  2.127022               1.0  0.162003    3.610047       0.838141  0.675127   0.722995    0.806801
241            (x5)   (x13, x4, x6)            0.487356            0.312644  0.305747    0.627358  2.006625               1.0  0.153378    1.844551       0.978556  0.618605   0.457863    0.802650
242           (x13)    (x4, x5, x6)            0.480460            0.358621  0.305747    0.636364  1.774476               1.0  0.133444    1.763793       0.840076  0.573276   0.433040    0.744464
243            (x4)   (x13, x5, x6)            0.406897            0.367816  0.305747    0.751412  2.042903               1.0  0.156084    2.543103       0.860727  0.651961   0.606780    0.791331
244    (x4, x5, x6)           (x14)            0.358621            0.570115  0.340230    0.948718  1.664082               1.0  0.135775    8.382759       0.622203  0.578125   0.880708    0.772746
245   (x14, x5, x6)            (x4)            0.413793            0.406897  0.340230    0.822222  2.020716               1.0  0.171859    3.336207       0.861685  0.708134   0.700258    0.829190
246   (x4, x5, x14)            (x6)            0.367816            0.625287  0.340230    0.925000  1.479320               1.0  0.110239    4.996169       0.512531  0.521127   0.799847    0.734559
247   (x14, x4, x6)            (x5)            0.347126            0.487356  0.340230    0.980132  2.011121               1.0  0.171056   25.803065       0.770080  0.688372   0.961245    0.839123
248        (x5, x6)       (x4, x14)            0.452874            0.386207  0.340230    0.751269  1.945250               1.0  0.165327    2.467699       0.888144  0.682028   0.594764    0.816111
249        (x4, x5)       (x14, x6)            0.386207            0.491954  0.340230    0.880952  1.790721               1.0  0.150234    4.267586       0.719405  0.632479   0.765676    0.786271
250       (x5, x14)        (x4, x6)            0.445977            0.367816  0.340230    0.762887  2.074098               1.0  0.176192    2.666167       0.934731  0.718447   0.624930    0.843943
251        (x4, x6)       (x5, x14)            0.367816            0.445977  0.340230    0.925000  2.074098               1.0  0.176192    7.386973       0.819165  0.718447   0.864627    0.843943
252       (x14, x6)        (x4, x5)            0.491954            0.386207  0.340230    0.691589  1.790721               1.0  0.150234    1.990178       0.869145  0.632479   0.497532    0.786271
253       (x4, x14)        (x5, x6)            0.386207            0.452874  0.340230    0.880952  1.945250               1.0  0.165327    4.595862       0.791679  0.682028   0.782413    0.816111
254            (x5)   (x14, x4, x6)            0.487356            0.347126  0.340230    0.698113  2.011121               1.0  0.171056    2.162644       0.980730  0.688372   0.537603    0.839123
255            (x4)   (x14, x5, x6)            0.406897            0.413793  0.340230    0.836158  2.020716               1.0  0.171859    3.577883       0.851666  0.708134   0.720505    0.829190
256   (x12, x4, x5)           (x14)            0.317241            0.570115  0.305747    0.963768  1.690480               1.0  0.124883   11.864828       0.598238  0.525692   0.915717    0.750029
257  (x12, x5, x14)            (x4)            0.331034            0.406897  0.305747    0.923611  2.269892               1.0  0.171050    7.764263       0.836292  0.707447   0.871205    0.837512
258   (x4, x5, x14)           (x12)            0.367816            0.393103  0.305747    0.831250  2.114583               1.0  0.161157    3.596424       0.833766  0.671717   0.721946    0.804514
259  (x12, x4, x14)            (x5)            0.312644            0.487356  0.305747    0.977941  2.006625               1.0  0.153378   23.239847       0.729826  0.618605   0.956970    0.802650
260       (x12, x5)       (x4, x14)            0.342529            0.386207  0.305747    0.892617  2.311242               1.0  0.173460    5.715948       0.862900  0.722826   0.825051    0.842142
261        (x4, x5)      (x12, x14)            0.386207            0.363218  0.305747    0.791667  2.179589               1.0  0.165470    3.056552       0.881727  0.689119   0.672834    0.816719
262       (x5, x14)       (x12, x4)            0.445977            0.324138  0.305747    0.685567  2.115047               1.0  0.161189    2.149463       0.951580  0.658416   0.534768    0.814415
263       (x12, x4)       (x5, x14)            0.324138            0.445977  0.305747    0.943262  2.115047               1.0  0.161189    9.764655       0.780037  0.658416   0.897590    0.814415
264      (x12, x14)        (x4, x5)            0.363218            0.386207  0.305747    0.841772  2.179589               1.0  0.165470    3.879172       0.849895  0.689119   0.742213    0.816719
265       (x4, x14)       (x12, x5)            0.386207            0.342529  0.305747    0.791667  2.311242               1.0  0.173460    3.155862       0.924305  0.722826   0.683129    0.842142
266            (x5)  (x12, x4, x14)            0.487356            0.312644  0.305747    0.627358  2.006625               1.0  0.153378    1.844551       0.978556  0.618605   0.457863    0.802650
267           (x12)   (x4, x5, x14)            0.393103            0.367816  0.305747    0.777778  2.114583               1.0  0.161157    2.844828       0.868506  0.671717   0.648485    0.804514
268            (x4)  (x12, x5, x14)            0.406897            0.331034  0.305747    0.751412  2.269892               1.0  0.171050    2.691066       0.943259  0.707447   0.628400    0.837512
269   (x4, x13, x5)           (x14)            0.324138            0.570115  0.312644    0.964539  1.691833               1.0  0.127848   12.122759       0.605042  0.537549   0.917511    0.756463
270  (x13, x5, x14)            (x4)            0.372414            0.406897  0.312644    0.839506  2.063193               1.0  0.161110    3.695491       0.821105  0.669951   0.729400    0.803934
271   (x4, x5, x14)           (x13)            0.367816            0.480460  0.312644    0.850000  1.769139               1.0  0.135923    3.463602       0.687701  0.583691   0.711283    0.750359
272  (x13, x4, x14)            (x5)            0.319540            0.487356  0.312644    0.978417  2.007601               1.0  0.156914   23.752490       0.737579  0.632558   0.957899    0.809963
273       (x13, x5)       (x4, x14)            0.390805            0.386207  0.312644    0.800000  2.071429               1.0  0.161712    3.068966       0.849057  0.673267   0.674157    0.804762
274        (x4, x5)      (x13, x14)            0.386207            0.406897  0.312644    0.809524  1.989508               1.0  0.155497    3.113793       0.810311  0.650718   0.678848    0.788943
275       (x5, x14)       (x13, x4)            0.445977            0.333333  0.312644    0.701031  2.103093               1.0  0.163985    2.229885       0.946729  0.669951   0.551546    0.819481
276       (x13, x4)       (x5, x14)            0.333333            0.445977  0.312644    0.937931  2.103093               1.0  0.163985    8.925926       0.786765  0.669951   0.887967    0.819481
277      (x13, x14)        (x4, x5)            0.406897            0.386207  0.312644    0.768362  1.989508               1.0  0.155497    2.649790       0.838577  0.650718   0.622612    0.788943
278       (x4, x14)       (x13, x5)            0.386207            0.390805  0.312644    0.809524  2.071429               1.0  0.161712    3.198276       0.842697  0.673267   0.687332    0.804762
279            (x5)  (x13, x4, x14)            0.487356            0.319540  0.312644    0.641509  2.007601               1.0  0.156914    1.898125       0.979029  0.632558   0.473164    0.809963
280           (x13)   (x4, x5, x14)            0.480460            0.367816  0.312644    0.650718  1.769139               1.0  0.135923    1.809951       0.836804  0.583691   0.447499    0.750359
281            (x4)  (x13, x5, x14)            0.406897            0.372414  0.312644    0.768362  2.063193               1.0  0.161110    2.709336       0.868844  0.669951   0.630906    0.803934
282   (x12, x5, x6)           (x14)            0.324138            0.570115  0.312644    0.964539  1.691833               1.0  0.127848   12.122759       0.605042  0.537549   0.917511    0.756463
283  (x12, x14, x6)            (x5)            0.340230            0.487356  0.312644    0.918919  1.885518               1.0  0.146830    6.322605       0.711826  0.607143   0.841837    0.780214
284  (x12, x5, x14)            (x6)            0.331034            0.625287  0.312644    0.944444  1.510417               1.0  0.105652    6.744828       0.505155  0.485714   0.851738    0.722222
285   (x14, x5, x6)           (x12)            0.413793            0.393103  0.312644    0.755556  1.922027               1.0  0.149980    2.482759       0.818339  0.632558   0.597222    0.775439
286       (x12, x6)       (x5, x14)            0.365517            0.445977  0.312644    0.855346  1.917915               1.0  0.149631    3.829985       0.754316  0.626728   0.738902    0.778188
287       (x12, x5)       (x14, x6)            0.342529            0.491954  0.312644    0.912752  1.855360               1.0  0.144135    5.822989       0.701203  0.599119   0.828267    0.774133
288      (x12, x14)        (x5, x6)            0.363218            0.452874  0.312644    0.860759  1.900662               1.0  0.148152    3.929363       0.744160  0.621005   0.745506    0.775557
289        (x5, x6)      (x12, x14)            0.452874            0.363218  0.312644    0.690355  1.900662               1.0  0.148152    2.056491       0.866102  0.621005   0.513735    0.775557
290       (x14, x6)       (x12, x5)            0.491954            0.342529  0.312644    0.635514  1.855360               1.0  0.144135    1.803831       0.907439  0.599119   0.445624    0.774133
291       (x5, x14)       (x12, x6)            0.445977            0.365517  0.312644    0.701031  1.917915               1.0  0.149631    2.122235       0.863864  0.626728   0.528799    0.778188
292           (x12)   (x14, x5, x6)            0.393103            0.413793  0.312644    0.795322  1.922027               1.0  0.149980    2.864039       0.790441  0.632558   0.650843    0.775439
293            (x5)  (x12, x14, x6)            0.487356            0.340230  0.312644    0.641509  1.885518               1.0  0.146830    1.840411       0.916117  0.607143   0.456643    0.780214
294   (x13, x5, x6)           (x14)            0.367816            0.570115  0.351724    0.956250  1.677293               1.0  0.142027    9.825944       0.638740  0.600000   0.898229    0.786593
295  (x14, x13, x6)            (x5)            0.381609            0.487356  0.351724    0.921687  1.891197               1.0  0.165744    6.546065       0.762033  0.680000   0.847236    0.821692
296   (x14, x5, x6)           (x13)            0.413793            0.480460  0.351724    0.850000  1.769139               1.0  0.152913    3.463602       0.741638  0.648305   0.711283    0.791029
297  (x13, x5, x14)            (x6)            0.372414            0.625287  0.351724    0.944444  1.510417               1.0  0.118859    6.744828       0.538462  0.544484   0.851738    0.753472
298       (x13, x6)       (x5, x14)            0.427586            0.445977  0.351724    0.822581  1.844446               1.0  0.161031    3.122675       0.799827  0.674009   0.679762    0.805620
299        (x5, x6)      (x13, x14)            0.452874            0.406897  0.351724    0.776650  1.908715               1.0  0.167451    2.655486       0.870160  0.692308   0.623421    0.820528
300       (x14, x6)       (x13, x5)            0.491954            0.390805  0.351724    0.714953  1.829439               1.0  0.159466    2.137177       0.892408  0.662338   0.532093    0.807477
301       (x13, x5)       (x14, x6)            0.390805            0.491954  0.351724    0.900000  1.829439               1.0  0.159466    5.080460       0.744235  0.662338   0.803167    0.807477
302      (x13, x14)        (x5, x6)            0.406897            0.452874  0.351724    0.864407  1.908715               1.0  0.167451    4.035057       0.802706  0.692308   0.752172    0.820528
303       (x5, x14)       (x13, x6)            0.445977            0.427586  0.351724    0.788660  1.844446               1.0  0.161031    2.708495       0.826377  0.674009   0.630791    0.805620
304           (x13)   (x14, x5, x6)            0.480460            0.413793  0.351724    0.732057  1.769139               1.0  0.152913    2.187808       0.836804  0.648305   0.542921    0.791029
305            (x5)  (x14, x13, x6)            0.487356            0.381609  0.351724    0.721698  1.891197               1.0  0.165744    2.222014       0.919224  0.680000   0.549958    0.821692
306           (x14)   (x13, x5, x6)            0.570115            0.367816  0.351724    0.616935  1.677293               1.0  0.142027    1.650333       0.939324  0.600000   0.394062    0.786593
